ID_subj;ID_exp;timeVideo;trialType;ImgCondition;response;adaptedResponse
28;nonaffordant;700;self;1;4;1
28;nonaffordant;670;self;2;4;1
28;nonaffordant;700;self;-2;6;0
28;nonaffordant;700;self;-2;6;0
28;nonaffordant;700;self;1;4;1
28;nonaffordant;670;self;-2;6;0
28;nonaffordant;670;self;-1;6;0
28;nonaffordant;670;self;2;4;1
28;nonaffordant;670;self;-2;6;0
28;nonaffordant;700;self;2;4;1
28;nonaffordant;670;self;1;4;1
28;nonaffordant;700;self;1;4;1
28;nonaffordant;670;self;-1;6;0
28;nonaffordant;700;self;-1;6;0
28;nonaffordant;700;self;-2;6;0
28;nonaffordant;700;self;0;4;1
28;nonaffordant;700;self;-2;6;0
28;nonaffordant;700;self;-1;6;0
28;nonaffordant;670;self;1;4;1
28;nonaffordant;670;self;-1;6;0
28;nonaffordant;670;self;0;4;1
28;nonaffordant;700;self;0;6;0
28;nonaffordant;670;self;0;6;0
28;nonaffordant;700;self;2;4;1
28;nonaffordant;670;self;2;4;1
28;nonaffordant;670;self;-2;6;0
28;nonaffordant;700;self;1;4;1
28;nonaffordant;700;self;2;4;1
28;nonaffordant;670;self;-1;6;0
28;nonaffordant;700;self;1;4;1
28;nonaffordant;670;self;0;6;0
28;nonaffordant;670;self;1;4;1
28;nonaffordant;700;self;0;6;0
28;nonaffordant;700;self;0;6;0
28;nonaffordant;670;self;-2;6;0
28;nonaffordant;700;self;2;4;1
28;nonaffordant;670;self;2;4;1
28;nonaffordant;700;self;-1;6;0
28;nonaffordant;700;self;1;4;1
28;nonaffordant;700;self;-2;6;0
28;nonaffordant;700;self;-2;6;0
28;nonaffordant;670;self;-2;6;0
28;nonaffordant;670;self;1;4;1
28;nonaffordant;670;self;0;6;0
28;nonaffordant;670;self;-1;6;0
28;nonaffordant;700;self;-1;6;0
28;nonaffordant;670;self;2;4;1
29;nonaffordant;670;self;0;6;0
29;nonaffordant;700;self;0;4;1
29;nonaffordant;670;self;1;4;1
29;nonaffordant;670;self;-1;6;0
29;nonaffordant;670;self;-2;6;0
29;nonaffordant;670;self;1;4;1
29;nonaffordant;700;self;-2;6;0
29;nonaffordant;700;self;1;4;1
29;nonaffordant;700;self;2;4;1
29;nonaffordant;700;self;1;4;1
29;nonaffordant;700;self;-1;6;0
29;nonaffordant;670;self;0;4;1
29;nonaffordant;700;self;0;4;1
29;nonaffordant;670;self;-2;6;0
29;nonaffordant;670;self;2;4;1
29;nonaffordant;700;self;-1;6;0
29;nonaffordant;700;self;-2;6;0
29;nonaffordant;700;self;2;4;1
29;nonaffordant;670;self;-1;6;0
29;nonaffordant;670;self;2;4;1
29;nonaffordant;700;self;2;4;1
29;nonaffordant;700;self;-1;6;0
29;nonaffordant;670;self;1;4;1
29;nonaffordant;700;self;0;4;1
29;nonaffordant;700;self;-2;6;0
29;nonaffordant;670;self;0;6;0
29;nonaffordant;670;self;-1;6;0
29;nonaffordant;700;self;1;4;1
29;nonaffordant;700;self;1;4;1
29;nonaffordant;670;self;1;4;1
29;nonaffordant;670;self;-1;6;0
29;nonaffordant;700;self;-1;6;0
29;nonaffordant;670;self;2;4;1
29;nonaffordant;700;self;-2;6;0
29;nonaffordant;700;self;0;6;0
29;nonaffordant;670;self;-2;6;0
29;nonaffordant;670;self;0;6;0
29;nonaffordant;670;self;2;4;1
29;nonaffordant;670;self;-2;6;0
29;nonaffordant;700;self;2;4;1
29;nonaffordant;700;self;-1;6;0
29;nonaffordant;670;self;2;4;1
29;nonaffordant;670;self;-2;6;0
29;nonaffordant;670;self;0;6;0
29;nonaffordant;670;self;1;4;1
29;nonaffordant;670;self;-2;6;0
29;nonaffordant;700;self;-2;6;0
29;nonaffordant;670;self;-1;6;0
29;nonaffordant;700;self;2;4;1
29;nonaffordant;700;self;2;4;1
29;nonaffordant;700;self;-2;6;0
29;nonaffordant;700;self;0;6;0
29;nonaffordant;700;self;1;4;1
29;nonaffordant;670;self;1;4;1
29;nonaffordant;700;self;1;4;1
29;nonaffordant;670;self;-1;6;0
29;nonaffordant;670;self;2;4;1
29;nonaffordant;700;self;0;4;1
29;nonaffordant;700;self;-1;6;0
29;nonaffordant;670;self;0;6;0
29;nonaffordant;700;self;0;4;1
29;nonaffordant;670;self;-2;6;0
29;nonaffordant;700;self;-2;6;0
29;nonaffordant;700;self;0;6;0
29;nonaffordant;700;self;-1;6;0
29;nonaffordant;700;self;2;4;1
29;nonaffordant;670;self;-2;6;0
29;nonaffordant;670;self;1;4;1
29;nonaffordant;700;self;-1;6;0
29;nonaffordant;670;self;2;4;1
29;nonaffordant;700;self;2;4;1
29;nonaffordant;670;self;1;4;1
29;nonaffordant;670;self;-1;6;0
29;nonaffordant;670;self;0;4;1
29;nonaffordant;700;self;1;4;1
29;nonaffordant;670;self;0;4;1
29;nonaffordant;700;self;1;4;1
29;nonaffordant;670;self;2;4;1
29;nonaffordant;670;self;-1;6;0
29;nonaffordant;700;self;-2;6;0
29;nonaffordant;670;self;0;4;1
29;nonaffordant;700;self;-2;6;0
29;nonaffordant;700;self;1;4;1
29;nonaffordant;700;self;2;4;1
29;nonaffordant;670;self;0;6;0
29;nonaffordant;700;self;2;4;1
29;nonaffordant;670;self;-1;6;0
29;nonaffordant;700;self;1;4;1
29;nonaffordant;670;self;-2;6;0
29;nonaffordant;670;self;2;4;1
29;nonaffordant;670;self;-2;6;0
29;nonaffordant;700;self;0;4;1
29;nonaffordant;700;self;-1;6;0
29;nonaffordant;700;self;-2;6;0
29;nonaffordant;700;self;-1;6;0
29;nonaffordant;670;self;1;4;1
29;nonaffordant;670;self;-1;6;0
29;nonaffordant;670;self;2;4;1
29;nonaffordant;700;self;0;4;1
29;nonaffordant;670;self;1;4;1
29;nonaffordant;700;external;1;4;1
29;nonaffordant;670;external;2;4;1
29;nonaffordant;670;external;0;4;1
29;nonaffordant;670;external;1;4;1
29;nonaffordant;670;external;1;4;1
29;nonaffordant;700;external;0;6;0
29;nonaffordant;670;external;-1;6;0
29;nonaffordant;700;external;0;4;1
29;nonaffordant;700;external;-2;6;0
29;nonaffordant;670;external;-2;6;0
29;nonaffordant;670;external;-2;6;0
29;nonaffordant;700;external;-1;6;0
29;nonaffordant;700;external;2;4;1
29;nonaffordant;670;external;2;4;1
29;nonaffordant;700;external;-2;6;0
29;nonaffordant;700;external;2;4;1
29;nonaffordant;700;external;1;4;1
29;nonaffordant;670;external;-1;6;0
29;nonaffordant;700;external;-1;6;0
29;nonaffordant;670;external;0;4;1
29;nonaffordant;700;external;-2;6;0
29;nonaffordant;700;external;0;4;1
29;nonaffordant;700;external;1;4;1
29;nonaffordant;670;external;1;4;1
29;nonaffordant;670;external;0;6;0
29;nonaffordant;700;external;-1;6;0
29;nonaffordant;700;external;-2;6;0
29;nonaffordant;670;external;2;4;1
29;nonaffordant;670;external;-1;6;0
29;nonaffordant;700;external;2;4;1
29;nonaffordant;670;external;2;4;1
29;nonaffordant;700;external;-1;6;0
29;nonaffordant;700;external;0;4;1
29;nonaffordant;670;external;0;4;1
29;nonaffordant;670;external;1;4;1
29;nonaffordant;700;external;1;4;1
29;nonaffordant;700;external;2;4;1
29;nonaffordant;670;external;-1;6;0
29;nonaffordant;670;external;-2;6;0
29;nonaffordant;670;external;-2;6;0
29;nonaffordant;670;external;-1;6;0
29;nonaffordant;700;external;1;4;1
29;nonaffordant;700;external;0;4;1
29;nonaffordant;700;external;-1;6;0
29;nonaffordant;670;external;2;4;1
29;nonaffordant;670;external;-2;6;0
29;nonaffordant;700;external;1;4;1
29;nonaffordant;700;external;2;4;1
29;nonaffordant;700;external;-1;6;0
29;nonaffordant;700;external;2;4;1
29;nonaffordant;670;external;0;6;0
29;nonaffordant;670;external;-2;6;0
29;nonaffordant;670;external;2;4;1
29;nonaffordant;700;external;-2;6;0
29;nonaffordant;670;external;1;4;1
29;nonaffordant;670;external;0;6;0
29;nonaffordant;700;external;0;6;0
29;nonaffordant;670;external;1;4;1
29;nonaffordant;700;external;-2;6;0
29;nonaffordant;670;external;-1;6;0
29;nonaffordant;700;external;-2;6;0
29;nonaffordant;670;external;1;4;1
29;nonaffordant;700;external;1;4;1
29;nonaffordant;670;external;-1;6;0
29;nonaffordant;670;external;-2;6;0
29;nonaffordant;700;external;0;4;1
29;nonaffordant;670;external;2;4;1
29;nonaffordant;670;external;0;4;1
29;nonaffordant;700;external;-1;6;0
29;nonaffordant;700;external;2;4;1
29;nonaffordant;670;external;-1;6;0
29;nonaffordant;670;external;-2;6;0
29;nonaffordant;700;external;1;4;1
29;nonaffordant;670;external;0;6;0
29;nonaffordant;670;external;1;4;1
29;nonaffordant;700;external;0;4;1
29;nonaffordant;700;external;-2;6;0
29;nonaffordant;670;external;2;4;1
29;nonaffordant;700;external;2;4;1
29;nonaffordant;700;external;-1;6;0
29;nonaffordant;700;external;1;4;1
29;nonaffordant;700;external;0;4;1
29;nonaffordant;700;external;-1;6;0
29;nonaffordant;670;external;-1;6;0
29;nonaffordant;700;external;-1;6;0
29;nonaffordant;670;external;0;4;1
29;nonaffordant;670;external;1;4;1
29;nonaffordant;670;external;2;4;1
29;nonaffordant;700;external;2;4;1
29;nonaffordant;670;external;2;4;1
29;nonaffordant;670;external;-2;6;0
29;nonaffordant;670;external;0;4;1
29;nonaffordant;700;external;0;4;1
29;nonaffordant;700;external;2;4;1
29;nonaffordant;700;external;1;4;1
29;nonaffordant;670;external;1;4;1
29;nonaffordant;670;external;-1;6;0
29;nonaffordant;700;external;-2;6;0
29;nonaffordant;700;external;-2;6;0
29;nonaffordant;670;external;-2;6;0
30;nonaffordant;700;external;1;6;0
30;nonaffordant;670;external;-2;6;0
30;nonaffordant;670;external;0;4;1
30;nonaffordant;700;external;2;4;1
30;nonaffordant;670;external;-1;6;0
30;nonaffordant;700;external;-1;6;0
30;nonaffordant;670;external;2;4;1
30;nonaffordant;700;external;0;4;1
30;nonaffordant;670;external;-2;6;0
30;nonaffordant;700;external;1;4;1
30;nonaffordant;700;external;-2;6;0
30;nonaffordant;700;external;2;4;1
30;nonaffordant;700;external;-2;6;0
30;nonaffordant;670;external;1;4;1
30;nonaffordant;670;external;-1;6;0
30;nonaffordant;670;external;2;4;1
30;nonaffordant;670;external;0;6;0
30;nonaffordant;670;external;1;4;1
30;nonaffordant;700;external;-1;6;0
30;nonaffordant;700;external;0;4;1
30;nonaffordant;700;external;2;4;1
30;nonaffordant;670;external;2;4;1
30;nonaffordant;700;external;0;4;1
30;nonaffordant;700;external;1;4;1
30;nonaffordant;670;external;0;6;0
30;nonaffordant;670;external;0;6;0
30;nonaffordant;670;external;-2;6;0
30;nonaffordant;700;external;-1;6;0
30;nonaffordant;670;external;2;4;1
30;nonaffordant;700;external;0;4;1
30;nonaffordant;700;external;2;4;1
30;nonaffordant;700;external;1;4;1
30;nonaffordant;700;external;-1;6;0
30;nonaffordant;670;external;-1;6;0
30;nonaffordant;700;external;-2;6;0
30;nonaffordant;670;external;1;4;1
30;nonaffordant;700;external;-2;6;0
30;nonaffordant;670;external;-1;6;0
30;nonaffordant;670;external;1;4;1
30;nonaffordant;670;external;-2;6;0
30;nonaffordant;670;external;2;4;1
30;nonaffordant;670;external;-2;6;0
30;nonaffordant;700;external;2;4;1
30;nonaffordant;700;external;0;4;1
30;nonaffordant;700;external;2;4;1
30;nonaffordant;670;external;0;6;0
30;nonaffordant;670;external;1;4;1
30;nonaffordant;700;external;0;6;0
30;nonaffordant;700;external;-2;6;0
30;nonaffordant;700;external;1;4;1
30;nonaffordant;670;external;2;4;1
30;nonaffordant;670;external;-1;6;0
30;nonaffordant;700;external;-2;6;0
30;nonaffordant;670;external;0;6;0
30;nonaffordant;670;external;1;4;1
30;nonaffordant;700;external;-1;6;0
30;nonaffordant;670;external;-2;6;0
30;nonaffordant;700;external;1;4;1
30;nonaffordant;670;external;-1;6;0
30;nonaffordant;700;external;-1;6;0
30;nonaffordant;670;external;0;6;0
30;nonaffordant;670;external;-1;6;0
30;nonaffordant;670;external;-1;6;0
30;nonaffordant;700;external;0;6;0
30;nonaffordant;670;external;-2;6;0
30;nonaffordant;670;external;2;4;1
30;nonaffordant;700;external;-2;6;0
30;nonaffordant;670;external;0;6;0
30;nonaffordant;670;external;1;4;1
30;nonaffordant;700;external;1;4;1
30;nonaffordant;700;external;2;4;1
30;nonaffordant;700;external;2;4;1
30;nonaffordant;670;external;2;4;1
30;nonaffordant;670;external;-2;6;0
30;nonaffordant;700;external;0;4;1
30;nonaffordant;700;external;-1;6;0
30;nonaffordant;700;external;1;4;1
30;nonaffordant;700;external;-1;6;0
30;nonaffordant;700;external;-2;6;0
30;nonaffordant;670;external;1;6;0
30;nonaffordant;700;external;-1;6;0
30;nonaffordant;670;external;0;4;1
30;nonaffordant;700;external;-2;6;0
30;nonaffordant;700;external;2;4;1
30;nonaffordant;670;external;2;4;1
30;nonaffordant;700;external;-1;6;0
30;nonaffordant;700;external;2;4;1
30;nonaffordant;670;external;0;6;0
30;nonaffordant;670;external;-2;6;0
30;nonaffordant;700;external;1;4;1
30;nonaffordant;670;external;1;6;0
30;nonaffordant;700;external;-2;6;0
30;nonaffordant;700;external;0;4;1
30;nonaffordant;700;external;0;6;0
30;nonaffordant;670;external;-1;6;0
30;nonaffordant;670;external;1;4;1
30;nonaffordant;670;external;-2;6;0
30;nonaffordant;700;external;1;4;1
30;nonaffordant;670;external;2;4;1
30;nonaffordant;670;external;-1;6;0
30;nonaffordant;670;self;-2;6;0
30;nonaffordant;670;self;-2;6;0
30;nonaffordant;670;self;0;4;1
30;nonaffordant;700;self;0;6;0
30;nonaffordant;670;self;1;4;1
30;nonaffordant;700;self;-2;6;0
30;nonaffordant;670;self;-1;6;0
30;nonaffordant;670;self;-1;6;0
30;nonaffordant;700;self;-1;6;0
30;nonaffordant;700;self;-2;6;0
30;nonaffordant;700;self;2;4;1
30;nonaffordant;700;self;1;4;1
30;nonaffordant;700;self;0;6;0
30;nonaffordant;700;self;-1;6;0
30;nonaffordant;670;self;1;4;1
30;nonaffordant;670;self;0;4;1
30;nonaffordant;700;self;1;4;1
30;nonaffordant;670;self;2;4;1
30;nonaffordant;670;self;2;4;1
30;nonaffordant;700;self;2;4;1
30;nonaffordant;670;self;1;4;1
30;nonaffordant;670;self;2;4;1
30;nonaffordant;670;self;1;4;1
30;nonaffordant;670;self;0;4;1
30;nonaffordant;670;self;-2;6;0
30;nonaffordant;700;self;2;4;1
30;nonaffordant;670;self;2;4;1
30;nonaffordant;700;self;2;4;1
30;nonaffordant;670;self;-2;6;0
30;nonaffordant;700;self;-1;6;0
30;nonaffordant;700;self;-1;6;0
30;nonaffordant;700;self;-2;6;0
30;nonaffordant;700;self;1;4;1
30;nonaffordant;670;self;0;6;0
30;nonaffordant;700;self;0;4;1
30;nonaffordant;670;self;-1;6;0
30;nonaffordant;700;self;0;6;0
30;nonaffordant;670;self;-1;6;0
30;nonaffordant;700;self;-2;6;0
30;nonaffordant;700;self;1;4;1
30;nonaffordant;670;self;0;6;0
30;nonaffordant;670;self;2;4;1
30;nonaffordant;700;self;2;6;0
30;nonaffordant;670;self;2;4;1
30;nonaffordant;700;self;-2;6;0
30;nonaffordant;700;self;1;4;1
30;nonaffordant;700;self;0;4;1
30;nonaffordant;670;self;-2;6;0
30;nonaffordant;700;self;0;6;0
30;nonaffordant;670;self;1;4;1
30;nonaffordant;670;self;-1;6;0
30;nonaffordant;700;self;2;4;1
30;nonaffordant;670;self;1;4;1
30;nonaffordant;700;self;1;4;1
30;nonaffordant;670;self;0;6;0
30;nonaffordant;700;self;-1;6;0
30;nonaffordant;670;self;-1;6;0
30;nonaffordant;700;self;-2;6;0
30;nonaffordant;670;self;-2;6;0
30;nonaffordant;700;self;-1;6;0
30;nonaffordant;700;self;-1;6;0
30;nonaffordant;700;self;-2;6;0
30;nonaffordant;670;self;1;4;1
30;nonaffordant;700;self;-2;6;0
30;nonaffordant;670;self;1;4;1
30;nonaffordant;670;self;-1;6;0
30;nonaffordant;700;self;2;4;1
30;nonaffordant;670;self;0;6;0
30;nonaffordant;670;self;0;6;0
30;nonaffordant;670;self;2;4;1
30;nonaffordant;670;self;-2;6;0
30;nonaffordant;700;self;1;4;1
30;nonaffordant;670;self;-1;6;0
30;nonaffordant;700;self;1;4;1
30;nonaffordant;700;self;0;6;0
30;nonaffordant;670;self;2;4;1
30;nonaffordant;700;self;2;4;1
30;nonaffordant;700;self;0;4;1
30;nonaffordant;700;self;-1;6;0
30;nonaffordant;670;self;-2;6;0
30;nonaffordant;670;self;-2;6;0
30;nonaffordant;700;self;-1;6;0
30;nonaffordant;700;self;1;4;1
30;nonaffordant;700;self;0;4;1
30;nonaffordant;700;self;-2;6;0
30;nonaffordant;700;self;-1;6;0
30;nonaffordant;700;self;-2;6;0
30;nonaffordant;670;self;-2;6;0
30;nonaffordant;700;self;2;4;1
30;nonaffordant;670;self;1;4;1
30;nonaffordant;670;self;-1;6;0
30;nonaffordant;700;self;1;4;1
30;nonaffordant;670;self;-1;6;0
30;nonaffordant;670;self;2;4;1
30;nonaffordant;670;self;1;4;1
30;nonaffordant;670;self;0;6;0
30;nonaffordant;700;self;0;6;0
30;nonaffordant;670;self;2;4;1
30;nonaffordant;670;self;0;6;0
30;nonaffordant;700;self;2;4;1
31;nonaffordant;670;self;2;4;1
31;nonaffordant;670;self;-2;6;0
31;nonaffordant;700;self;1;4;1
31;nonaffordant;670;self;1;4;1
31;nonaffordant;670;self;-1;6;0
31;nonaffordant;700;self;-1;6;0
31;nonaffordant;700;self;-2;6;0
31;nonaffordant;700;self;2;4;1
31;nonaffordant;670;self;1;4;1
31;nonaffordant;670;self;2;4;1
31;nonaffordant;670;self;0;6;0
31;nonaffordant;700;self;0;4;1
31;nonaffordant;700;self;-1;6;0
31;nonaffordant;700;self;1;4;1
31;nonaffordant;670;self;-1;6;0
31;nonaffordant;670;self;-2;6;0
31;nonaffordant;700;self;0;4;1
31;nonaffordant;700;self;-2;6;0
31;nonaffordant;700;self;2;4;1
31;nonaffordant;670;self;0;6;0
31;nonaffordant;670;self;2;4;1
31;nonaffordant;670;self;-2;6;0
31;nonaffordant;700;self;-1;6;0
31;nonaffordant;670;self;1;4;1
31;nonaffordant;700;self;2;4;1
31;nonaffordant;700;self;0;4;1
31;nonaffordant;670;self;0;6;0
31;nonaffordant;670;self;-2;6;0
31;nonaffordant;670;self;2;4;1
31;nonaffordant;700;self;1;4;1
31;nonaffordant;670;self;1;4;1
31;nonaffordant;700;self;0;4;1
31;nonaffordant;670;self;0;4;1
31;nonaffordant;670;self;-1;6;0
31;nonaffordant;700;self;-2;6;0
31;nonaffordant;700;self;1;4;1
31;nonaffordant;700;self;2;4;1
31;nonaffordant;670;self;-1;6;0
31;nonaffordant;700;self;-1;6;0
31;nonaffordant;700;self;-2;6;0
31;nonaffordant;700;self;-2;6;0
31;nonaffordant;700;self;2;4;1
31;nonaffordant;670;self;-2;6;0
31;nonaffordant;700;self;-2;6;0
31;nonaffordant;670;self;2;4;1
31;nonaffordant;700;self;-1;6;0
31;nonaffordant;670;self;-2;6;0
31;nonaffordant;700;self;1;4;1
31;nonaffordant;670;self;-1;6;0
31;nonaffordant;700;self;0;4;1
31;nonaffordant;700;self;-1;6;0
31;nonaffordant;670;self;1;4;1
31;nonaffordant;670;self;0;4;1
31;nonaffordant;670;self;-1;6;0
31;nonaffordant;700;self;2;4;1
31;nonaffordant;670;self;2;4;1
31;nonaffordant;670;self;1;4;1
31;nonaffordant;700;self;1;4;1
31;nonaffordant;700;self;0;6;0
31;nonaffordant;670;self;0;4;1
31;nonaffordant;670;self;-1;6;0
31;nonaffordant;670;self;0;6;0
31;nonaffordant;670;self;-2;6;0
31;nonaffordant;700;self;-2;6;0
31;nonaffordant;670;self;2;4;1
31;nonaffordant;670;self;1;4;1
31;nonaffordant;700;self;0;4;1
31;nonaffordant;670;self;2;4;1
31;nonaffordant;700;self;1;4;1
31;nonaffordant;670;self;0;4;1
31;nonaffordant;670;self;-2;6;0
31;nonaffordant;700;self;2;4;1
31;nonaffordant;700;self;1;4;1
31;nonaffordant;700;self;-1;6;0
31;nonaffordant;670;self;-1;6;0
31;nonaffordant;700;self;2;6;0
31;nonaffordant;700;self;-2;6;0
31;nonaffordant;670;self;1;4;1
31;nonaffordant;700;self;0;4;1
31;nonaffordant;700;self;-1;6;0
31;nonaffordant;700;self;0;6;0
31;nonaffordant;700;self;0;4;1
31;nonaffordant;700;self;2;4;1
31;nonaffordant;670;self;2;4;1
31;nonaffordant;700;self;1;4;1
31;nonaffordant;670;self;-1;6;0
31;nonaffordant;700;self;-1;6;0
31;nonaffordant;700;self;-2;6;0
31;nonaffordant;700;self;-1;6;0
31;nonaffordant;670;self;0;4;1
31;nonaffordant;700;self;2;4;1
31;nonaffordant;670;self;1;4;1
31;nonaffordant;670;self;-2;6;0
31;nonaffordant;700;self;-2;6;0
31;nonaffordant;700;self;1;4;1
31;nonaffordant;670;self;1;4;1
31;nonaffordant;670;self;-1;6;0
31;nonaffordant;670;self;2;4;1
31;nonaffordant;670;self;0;4;1
31;nonaffordant;670;self;-2;6;0
31;nonaffordant;700;external;1;4;1
31;nonaffordant;670;external;-2;6;0
31;nonaffordant;670;external;0;4;1
31;nonaffordant;700;external;0;4;1
31;nonaffordant;700;external;1;4;1
31;nonaffordant;670;external;-1;6;0
31;nonaffordant;670;external;1;4;1
31;nonaffordant;670;external;-2;6;0
31;nonaffordant;700;external;-1;6;0
31;nonaffordant;670;external;-1;6;0
31;nonaffordant;700;external;-2;6;0
31;nonaffordant;670;external;2;4;1
31;nonaffordant;700;external;0;6;0
31;nonaffordant;700;external;-1;6;0
31;nonaffordant;670;external;2;4;1
31;nonaffordant;700;external;2;4;1
31;nonaffordant;670;external;1;4;1
31;nonaffordant;670;external;0;4;1
31;nonaffordant;700;external;2;4;1
31;nonaffordant;700;external;-2;6;0
31;nonaffordant;670;external;-1;6;0
31;nonaffordant;700;external;-1;4;1
31;nonaffordant;700;external;1;4;1
31;nonaffordant;670;external;0;4;1
31;nonaffordant;670;external;2;4;1
31;nonaffordant;700;external;2;4;1
31;nonaffordant;700;external;0;6;0
31;nonaffordant;670;external;0;4;1
31;nonaffordant;670;external;1;4;1
31;nonaffordant;700;external;-2;6;0
31;nonaffordant;700;external;1;4;1
31;nonaffordant;670;external;2;4;1
31;nonaffordant;670;external;1;4;1
31;nonaffordant;700;external;-2;6;0
31;nonaffordant;700;external;0;4;1
31;nonaffordant;670;external;-1;6;0
31;nonaffordant;700;external;2;4;1
31;nonaffordant;670;external;-2;6;0
31;nonaffordant;670;external;-2;6;0
31;nonaffordant;700;external;-1;6;0
31;nonaffordant;700;external;0;4;1
31;nonaffordant;670;external;-1;6;0
31;nonaffordant;670;external;1;4;1
31;nonaffordant;670;external;-2;6;0
31;nonaffordant;670;external;0;4;1
31;nonaffordant;700;external;-2;6;0
31;nonaffordant;670;external;2;4;1
31;nonaffordant;700;external;2;6;0
31;nonaffordant;670;external;2;4;1
31;nonaffordant;700;external;1;6;0
31;nonaffordant;700;external;-1;6;0
31;nonaffordant;670;external;0;4;1
31;nonaffordant;700;external;0;4;1
31;nonaffordant;670;external;-1;6;0
31;nonaffordant;700;external;-2;6;0
31;nonaffordant;700;external;1;4;1
31;nonaffordant;670;external;-2;6;0
31;nonaffordant;700;external;-1;6;0
31;nonaffordant;700;external;2;4;1
31;nonaffordant;670;external;1;4;1
31;nonaffordant;700;external;-2;6;0
31;nonaffordant;700;external;0;4;1
31;nonaffordant;700;external;-1;6;0
31;nonaffordant;670;external;-2;6;0
31;nonaffordant;700;external;1;4;1
31;nonaffordant;700;external;-2;6;0
31;nonaffordant;670;external;0;6;0
31;nonaffordant;670;external;-1;6;0
31;nonaffordant;670;external;1;4;1
31;nonaffordant;670;external;2;4;1
31;nonaffordant;670;external;2;4;1
31;nonaffordant;700;external;2;4;1
31;nonaffordant;670;external;-1;6;0
31;nonaffordant;700;external;0;4;1
31;nonaffordant;670;external;1;4;1
31;nonaffordant;700;external;-1;6;0
31;nonaffordant;700;external;2;4;1
31;nonaffordant;670;external;-2;6;0
31;nonaffordant;670;external;0;4;1
31;nonaffordant;700;external;1;4;1
31;nonaffordant;700;external;-1;6;0
31;nonaffordant;670;external;-1;6;0
31;nonaffordant;700;external;0;4;1
31;nonaffordant;670;external;0;4;1
31;nonaffordant;700;external;-2;6;0
31;nonaffordant;700;external;2;4;1
31;nonaffordant;670;external;2;4;1
31;nonaffordant;700;external;1;4;1
31;nonaffordant;700;external;-1;6;0
31;nonaffordant;700;external;1;4;1
31;nonaffordant;670;external;1;4;1
31;nonaffordant;700;external;0;6;0
31;nonaffordant;670;external;0;4;1
31;nonaffordant;700;external;-2;6;0
31;nonaffordant;670;external;-2;6;0
31;nonaffordant;670;external;1;4;1
31;nonaffordant;670;external;-2;6;0
31;nonaffordant;670;external;-1;6;0
31;nonaffordant;700;external;2;4;1
31;nonaffordant;670;external;2;4;1
32;nonaffordant;670;self;-2;6;0
32;nonaffordant;700;self;-1;6;0
32;nonaffordant;670;self;0;4;1
32;nonaffordant;700;self;-2;6;0
32;nonaffordant;670;self;2;4;1
32;nonaffordant;700;self;1;4;1
32;nonaffordant;670;self;0;4;1
32;nonaffordant;670;self;-1;4;1
32;nonaffordant;670;self;-1;6;0
32;nonaffordant;670;self;1;4;1
32;nonaffordant;700;self;1;4;1
32;nonaffordant;670;self;1;4;1
32;nonaffordant;700;self;2;4;1
32;nonaffordant;700;self;2;4;1
32;nonaffordant;700;self;-2;6;0
32;nonaffordant;700;self;0;4;1
32;nonaffordant;670;self;2;4;1
32;nonaffordant;700;self;-1;6;0
32;nonaffordant;670;self;-2;6;0
32;nonaffordant;700;self;0;6;0
32;nonaffordant;670;self;-2;6;0
32;nonaffordant;700;self;-1;6;0
32;nonaffordant;700;self;2;4;1
32;nonaffordant;670;self;2;4;1
32;nonaffordant;700;self;0;6;0
32;nonaffordant;700;self;1;6;0
32;nonaffordant;670;self;-1;6;0
32;nonaffordant;670;self;1;4;1
32;nonaffordant;700;self;0;6;0
32;nonaffordant;700;self;1;4;1
32;nonaffordant;670;self;0;6;0
32;nonaffordant;700;self;-2;6;0
32;nonaffordant;670;self;-2;6;0
32;nonaffordant;670;self;0;6;0
32;nonaffordant;700;self;-1;6;0
32;nonaffordant;700;self;2;4;1
32;nonaffordant;670;self;2;4;1
32;nonaffordant;670;self;-1;6;0
32;nonaffordant;670;self;1;4;1
32;nonaffordant;700;self;-2;6;0
32;nonaffordant;670;self;1;6;0
32;nonaffordant;670;self;-2;6;0
32;nonaffordant;700;self;2;4;1
32;nonaffordant;670;self;2;4;1
32;nonaffordant;700;self;-1;6;0
32;nonaffordant;700;self;2;4;1
32;nonaffordant;700;self;-1;6;0
32;nonaffordant;700;self;-2;6;0
32;nonaffordant;700;self;-2;6;0
32;nonaffordant;670;self;2;4;1
32;nonaffordant;700;self;0;6;0
32;nonaffordant;670;self;-1;6;0
32;nonaffordant;670;self;-1;6;0
32;nonaffordant;700;self;0;6;0
32;nonaffordant;670;self;1;4;1
32;nonaffordant;670;self;-2;6;0
32;nonaffordant;700;self;1;4;1
32;nonaffordant;670;self;0;4;1
32;nonaffordant;700;self;1;4;1
32;nonaffordant;670;self;0;6;0
32;nonaffordant;700;self;0;6;0
32;nonaffordant;700;self;0;4;1
32;nonaffordant;670;self;2;4;1
32;nonaffordant;670;self;0;6;0
32;nonaffordant;670;self;0;6;0
32;nonaffordant;670;self;-1;6;0
32;nonaffordant;700;self;1;4;1
32;nonaffordant;670;self;-2;6;0
32;nonaffordant;670;self;1;4;1
32;nonaffordant;700;self;-2;6;0
32;nonaffordant;700;self;2;4;1
32;nonaffordant;670;self;-2;6;0
